DateTime,Day,Weekday,Hour,Rented Bike Count,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm)
2018-03-27 09:00:00,27,3,9,699,"11,6",51,"0,8",498,"1,7","0,84",0,0
2018-03-27 10:00:00,27,3,10,462,"13,9",40,"0,8",586,"0,5","1,6",0,0
2018-03-27 11:00:00,27,3,11,560,"15,8",40,"1,9",647,"2,2","1,95",0,0
2018-03-27 12:00:00,27,3,12,586,"16,7",47,"2,4",620,"5,3","1,76",0,0
2018-03-27 13:00:00,27,3,13,563,"18,6",46,"2,1",642,"6,7","2,54",0,0
2018-03-27 14:00:00,27,3,14,618,"19,4",45,2,624,"7,1","2,05",0,0
2018-03-27 15:00:00,27,3,15,636,"19,9",45,"2,7",676,"7,6","1,79",0,0
2018-03-27 16:00:00,27,3,16,774,"19,5",50,"3,4",613,"8,7","1,6",0,0
2018-03-27 17:00:00,27,3,17,960,"18,4",54,"3,2",605,"8,9","1,05",0,0
2018-03-27 18:00:00,27,3,18,1521,"16,8",60,"3,1",580,"8,9","0,46",0,0
2018-03-27 19:00:00,27,3,19,1020,15,67,"2,6",452,"8,9","0,07",0,0
2018-03-27 20:00:00,27,3,20,864,"13,9",72,"2,4",385,"8,9",0,0,0
2018-03-27 21:00:00,27,3,21,866,"13,4",73,"1,5",325,"8,6",0,0,0
2018-03-27 22:00:00,27,3,22,764,"12,9",75,"1,3",326,"8,5",0,0,0
2018-03-27 23:00:00,27,3,23,527,"12,4",74,"1,5",356,"7,8",0,0,0
2018-03-28 00:00:00,28,4,0,400,12,76,"0,8",346,"7,8",0,0,0
2018-03-28 01:00:00,28,4,1,337,"11,6",74,"1,2",374,"7,1",0,0,0
2018-03-28 02:00:00,28,4,2,225,"11,5",75,"1,9",399,"7,2",0,0,0
2018-03-28 03:00:00,28,4,3,150,"10,9",79,"0,8",383,"7,3",0,0,0
2018-03-28 04:00:00,28,4,4,104,"10,6",77,"0,9",422,"6,7",0,0,0
2018-03-28 05:00:00,28,4,5,107,"10,2",80,"0,8",366,"6,8",0,0,0
2018-03-28 06:00:00,28,4,6,258,"9,6",84,"0,7",301,7,0,0,0
2018-03-28 07:00:00,28,4,7,741,"9,6",82,"1,1",284,"6,6","0,04",0,0
2018-03-28 08:00:00,28,4,8,1353,"10,3",77,"0,7",341,"6,4","0,37",0,0
2018-03-28 09:00:00,28,4,9,723,"12,4",66,1,546,"6,2","0,91",0,0
2018-03-28 10:00:00,28,4,10,494,"14,7",62,"2,9",684,"7,4","1,59",0,0
2018-03-28 11:00:00,28,4,11,588,"15,6",60,"3,7",817,"7,8","1,44",0,0
2018-03-28 12:00:00,28,4,12,629,"16,5",57,"3,8",881,"7,9","1,55",0,0
2018-03-28 13:00:00,28,4,13,723,"17,5",54,"3,1",1065,8,"1,63",0,0
2018-03-28 14:00:00,28,4,14,698,"18,6",46,"4,4",1664,"6,7","2,14",0,0
2018-03-28 15:00:00,28,4,15,785,"18,2",45,"4,1",1908,6,"1,86",0,0
2018-03-28 16:00:00,28,4,16,943,"18,3",43,"4,3",1931,"5,4","1,3",0,0
2018-03-28 17:00:00,28,4,17,1221,"17,6",45,"4,2",1947,"5,5","0,7",0,0
2018-03-28 18:00:00,28,4,18,1839,17,53,"3,1",1855,"7,3","0,35",0,0
2018-03-28 19:00:00,28,4,19,1288,16,60,"2,8",1436,"8,2","0,06",0,0
2018-03-28 20:00:00,28,4,20,1133,"15,2",65,"2,2",988,"8,6",0,0,0
2018-03-28 21:00:00,28,4,21,1035,"14,2",70,"0,8",723,"8,7",0,0,0
2018-03-28 22:00:00,28,4,22,907,"13,6",73,2,644,"8,8",0,0,0
2018-03-28 23:00:00,28,4,23,614,"13,5",74,"1,2",603,"8,9",0,0,0
2018-03-29 00:00:00,29,5,0,466,"13,4",77,"1,5",537,"9,4",0,0,0
2018-03-29 01:00:00,29,5,1,390,13,81,"1,9",484,"9,8",0,0,0
2018-03-29 02:00:00,29,5,2,254,"12,9",83,"1,6",369,10,0,0,0
2018-03-29 03:00:00,29,5,3,170,"12,7",80,"0,4",384,"9,3",0,0,0
2018-03-29 04:00:00,29,5,4,109,"12,8",81,"0,2",418,"9,6",0,0,0
2018-03-29 05:00:00,29,5,5,106,"12,7",83,"0,8",392,"9,8",0,0,0
2018-03-29 06:00:00,29,5,6,274,"12,6",83,"0,5",332,"9,7",0,0,0
2018-03-29 07:00:00,29,5,7,781,"12,8",82,"0,6",370,"9,7","0,01",0,0
2018-03-29 08:00:00,29,5,8,1281,"13,3",80,"1,2",369,"9,9","0,14",0,0
2018-03-29 09:00:00,29,5,9,757,"13,5",79,"1,9",382,"9,9","0,2",0,0
2018-03-29 10:00:00,29,5,10,482,15,69,"1,5",552,"9,3","1,02",0,0
2018-03-29 11:00:00,29,5,11,583,"16,1",63,"1,2",555,9,"1,08",0,0
2018-03-29 12:00:00,29,5,12,714,"18,2",55,"2,3",594,9,"2,24",0,0
2018-03-29 13:00:00,29,5,13,716,"19,5",48,"1,9",596,"8,1","2,32",0,0
2018-03-29 14:00:00,29,5,14,711,"20,2",47,"2,4",541,"8,5","2,3",0,0
2018-03-29 15:00:00,29,5,15,781,"20,8",42,"3,1",576,"7,4","2,1",0,0
2018-03-29 16:00:00,29,5,16,957,"20,7",38,"2,2",741,"5,8","1,63",0,0
2018-03-29 17:00:00,29,5,17,1194,"20,3",48,"2,8",635,"8,9","1,14",0,0
2018-03-29 18:00:00,29,5,18,1776,"19,1",47,"2,4",942,"7,5","0,57",0,0
2018-03-29 19:00:00,29,5,19,1260,"17,5",61,"2,2",758,"9,8","0,11",0,0
2018-03-29 20:00:00,29,5,20,1079,"15,6",64,"2,7",686,"8,8",0,0,0
2018-03-29 21:00:00,29,5,21,1046,"14,4",66,"1,7",677,"8,1",0,0,0
2018-03-29 22:00:00,29,5,22,949,"13,3",71,"2,1",581,"8,1",0,0,0
2018-03-29 23:00:00,29,5,23,614,"12,7",75,"1,6",475,"8,3",0,0,0
2018-03-30 00:00:00,30,6,0,490,"11,8",78,"0,6",438,8,0,0,0
2018-03-30 01:00:00,30,6,1,401,"11,4",77,"0,7",466,"7,5",0,0,0
2018-03-30 02:00:00,30,6,2,261,"10,8",72,"0,4",639,"5,9",0,0,0
2018-03-30 03:00:00,30,6,3,184,"10,3",68,"0,7",887,"4,6",0,0,0
2018-03-30 04:00:00,30,6,4,115,"9,9",67,"1,1",820,4,0,0,0
2018-03-30 05:00:00,30,6,5,117,"10,4",62,"1,8",911,"3,4",0,0,0
2018-03-30 06:00:00,30,6,6,284,"10,3",70,"1,2",555,5,0,0,0
2018-03-30 07:00:00,30,6,7,747,"10,5",70,"1,1",483,"5,2","0,04",0,0
2018-03-30 08:00:00,30,6,8,1406,"11,5",60,"1,6",550,"3,9","0,42",0,0
2018-03-30 09:00:00,30,6,9,772,"13,7",46,"1,3",972,"2,2","1,08",0,0
2018-03-30 10:00:00,30,6,10,583,16,29,"1,4",1708,-2,"1,79",0,0
2018-03-30 11:00:00,30,6,11,739,"17,8",26,"2,6",1822,"-1,9","2,37",0,0
2018-03-30 12:00:00,30,6,12,939,"19,1",26,"1,6",1704,"-0,8","2,73",0,0
2018-03-30 13:00:00,30,6,13,860,"20,3",27,"1,4",1464,"0,6","2,87",0,0
2018-03-30 14:00:00,30,6,14,965,21,28,"2,8",1191,"1,7","2,75",0,0
2018-03-30 15:00:00,30,6,15,1068,"21,8",28,"2,3",1162,"2,4","2,4",0,0
2018-03-30 16:00:00,30,6,16,1156,"20,7",36,"3,6",811,5,"1,82",0,0
2018-03-30 17:00:00,30,6,17,1460,"19,4",45,"2,9",778,"7,1","1,13",0,0
2018-03-30 18:00:00,30,6,18,1935,"17,4",57,"3,1",657,"8,7","0,52",0,0
2018-03-30 19:00:00,30,6,19,1268,"15,2",60,"3,2",1081,"7,4","0,09",0,0
2018-03-30 20:00:00,30,6,20,1045,"14,3",63,"2,6",936,"7,3",0,0,0
2018-03-30 21:00:00,30,6,21,948,"13,7",73,"1,8",658,"8,9",0,0,0
2018-03-30 22:00:00,30,6,22,880,"12,7",76,"1,5",521,"8,5",0,0,0
2018-03-30 23:00:00,30,6,23,678,"12,1",77,"1,4",540,"8,1",0,0,0
2018-03-31 00:00:00,31,7,0,537,"11,7",77,"1,3",588,"7,7",0,0,0
2018-03-31 01:00:00,31,7,1,502,"11,5",77,2,593,"7,6",0,0,0
2018-03-31 02:00:00,31,7,2,397,11,73,"1,5",816,"6,3",0,0,0
2018-03-31 03:00:00,31,7,3,264,"10,7",74,"1,7",712,"6,2",0,0,0
2018-03-31 04:00:00,31,7,4,163,"10,4",73,"1,7",801,"5,7",0,0,0
2018-03-31 05:00:00,31,7,5,108,"9,8",73,"0,8",1098,"5,1",0,0,0
2018-03-31 06:00:00,31,7,6,142,"9,4",75,"0,9",1117,"5,1",0,0,0
2018-03-31 07:00:00,31,7,7,264,"9,5",72,"0,2",1017,"4,6","0,04",0,0
2018-03-31 08:00:00,31,7,8,489,"10,4",65,"0,8",979,4,"0,41",0,0
2018-03-31 09:00:00,31,7,9,642,"12,6",57,"0,9",859,"4,2","0,98",0,0
2018-03-31 10:00:00,31,7,10,618,"14,7",53,"0,9",831,"5,2","1,59",0,0
2018-03-31 11:00:00,31,7,11,824,"16,7",45,"1,9",1054,"4,6","2,07",0,0
2018-03-31 12:00:00,31,7,12,1072,"18,2",38,"4,2",1189,"3,6","2,41",0,0
2018-03-31 13:00:00,31,7,13,1218,"19,3",37,3,1257,"4,2","2,53",0,0
2018-03-31 14:00:00,31,7,14,1381,"20,1",30,3,1554,"1,9","2,57",0,0
2018-03-31 15:00:00,31,7,15,1542,"18,9",28,"3,7",1769,0,"2,09",0,0
2018-03-31 16:00:00,31,7,16,1578,18,32,3,1836,1,"1,03",0,0
2018-03-31 17:00:00,31,7,17,1531,"17,3",36,"3,4",1722,2,"0,8",0,0
2018-03-31 18:00:00,31,7,18,1391,"16,6",33,"2,6",1867,"0,2","0,48",0,0
2018-03-31 19:00:00,31,7,19,1025,"15,3",41,2,1751,"2,1","0,08",0,0
2018-03-31 20:00:00,31,7,20,972,14,45,"1,6",1729,"2,2",0,0,0
2018-03-31 21:00:00,31,7,21,1010,"13,3",48,"1,6",1582,"2,5",0,0,0
2018-03-31 22:00:00,31,7,22,922,"12,8",52,"1,5",1616,"3,1",0,0,0
2018-03-31 23:00:00,31,7,23,655,"12,4",63,"1,3",1201,"5,5",0,0,0
2018-04-01 00:00:00,1,1,0,159,"-6,3",54,"1,4",1990,"-14,1",0,0,0
2018-04-01 01:00:00,1,1,1,150,"-6,9",56,"2,3",1994,"-14,2",0,0,0
2018-04-01 02:00:00,1,1,2,123,"-7,3",57,2,1978,"-14,3",0,0,0
2018-04-01 03:00:00,1,1,3,57,"-7,4",54,"1,7",1968,"-15,1",0,0,0
2018-04-01 04:00:00,1,1,4,38,"-7,5",55,"1,3",1984,-15,0,0,0
2018-04-01 05:00:00,1,1,5,66,"-7,6",49,"1,3",2000,"-16,4",0,0,0
2018-04-01 06:00:00,1,1,6,120,"-7,6",47,"2,3",2000,"-16,9",0,0,0
2018-04-01 07:00:00,1,1,7,302,"-8,1",51,"0,5",1987,"-16,4",0,0,0
2018-04-01 08:00:00,1,1,8,646,"-8,6",55,"0,6",1984,-16,0,0,0
2018-04-01 09:00:00,1,1,9,340,"-7,9",48,"1,2",1926,-17,"0,14",0,0
2018-04-01 10:00:00,1,1,10,197,"-6,4",43,1,1872,"-16,9","0,43",0,0
2018-04-01 11:00:00,1,1,11,264,"-4,4",40,"0,8",1671,-16,"0,69",0,0
2018-04-01 12:00:00,1,1,12,290,"-2,9",33,"0,9",1813,"-16,9","0,92",0,0
2018-04-01 13:00:00,1,1,13,284,-2,32,1,1864,"-16,5","0,91",0,0
2018-04-01 14:00:00,1,1,14,262,"-0,8",32,"1,4",1846,"-15,4","0,78",0,0
2018-04-01 15:00:00,1,1,15,281,"-1,2",31,"0,8",1732,"-16,2","0,47",0,0
2018-04-01 16:00:00,1,1,16,309,"-1,4",34,"1,8",1719,"-15,2","0,3",0,0
2018-04-01 17:00:00,1,1,17,397,"-2,1",37,"1,4",1591,"-14,8","0,09",0,0
2018-04-01 18:00:00,1,1,18,603,"-2,6",38,"1,4",1604,"-14,9",0,0,0
2018-04-01 19:00:00,1,1,19,417,"-2,7",39,"1,4",1616,"-14,7",0,0,0
2018-04-01 20:00:00,1,1,20,311,"-2,8",39,"1,7",1702,"-14,8",0,0,0
2018-04-01 21:00:00,1,1,21,310,"-3,1",41,2,1742,"-14,5",0,0,0
2018-04-01 22:00:00,1,1,22,306,"-3,6",46,"1,3",1689,"-13,5",0,0,0
2018-04-01 23:00:00,1,1,23,221,-4,48,"1,5",1536,"-13,4",0,0,0
2018-04-02 00:00:00,2,2,0,98,"-10,4",49,"2,4",2000,-19,0,0,0
2018-04-02 01:00:00,2,2,1,90,"-10,5",48,"3,1",2000,"-19,4",0,0,0
2018-04-02 02:00:00,2,2,2,60,"-10,5",49,2,2000,"-19,1",0,0,0
2018-04-02 03:00:00,2,2,3,54,"-10,6",47,"3,7",2000,"-19,7",0,0,0
2018-04-02 04:00:00,2,2,4,35,"-11,2",47,"2,3",2000,"-20,3",0,0,0
2018-04-02 05:00:00,2,2,5,21,"-11,5",51,"3,3",1996,"-19,6",0,0,0
2018-04-02 06:00:00,2,2,6,23,"-11,8",54,"2,4",1917,"-19,2",0,0,0
2018-04-02 07:00:00,2,2,7,34,"-12,4",54,"2,5",1790,"-19,8",0,0,0
2018-04-02 08:00:00,2,2,8,70,"-12,8",56,"2,4",1507,"-19,7","0,02",0,0
2018-04-02 09:00:00,2,2,9,97,"-12,4",51,"3,8",1415,"-20,4","0,38",0,0
2018-04-02 10:00:00,2,2,10,103,"-11,2",43,"3,5",1359,"-21,3","1,04",0,0
2018-04-02 11:00:00,2,2,11,115,"-9,7",37,"2,8",1436,"-21,6","1,57",0,0
2018-04-02 12:00:00,2,2,12,165,"-8,3",32,"1,8",1295,"-22,1","1,99",0,0
2018-04-02 13:00:00,2,2,13,152,"-8,3",34,4,1561,"-21,4","2,22",0,0
2018-04-02 14:00:00,2,2,14,177,"-7,4",33,4,1713,"-20,9","2,17",0,0
2018-04-02 15:00:00,2,2,15,190,"-6,4",30,"4,9",1939,"-21,1","1,89",0,0
2018-04-02 16:00:00,2,2,16,181,"-5,4",29,"3,6",1979,"-20,6","1,4",0,0
2018-04-02 17:00:00,2,2,17,184,"-5,9",27,"3,6",1974,"-21,9","0,81",0,0
2018-04-02 18:00:00,2,2,18,154,-7,26,"4,1",2000,"-23,3","0,16",0,0
2018-04-02 19:00:00,2,2,19,124,"-7,7",31,"3,3",2000,"-21,9",0,0,0
2018-04-02 20:00:00,2,2,20,98,"-8,2",28,"3,5",2000,"-23,5",0,0,0
2018-04-02 21:00:00,2,2,21,107,"-8,9",35,"3,2",2000,"-21,6",0,0,0
2018-04-02 22:00:00,2,2,22,78,"-9,7",45,"1,3",2000,"-19,4",0,0,0
2018-04-02 23:00:00,2,2,23,77,"-10,3",48,2,2000,"-19,2",0,0,0
2018-04-03 00:00:00,3,3,0,161,"8,5",87,"0,9",303,"6,4",0,0,0
2018-04-03 01:00:00,3,3,1,118,"8,3",91,"0,1",282,"6,9",0,0,0
2018-04-03 02:00:00,3,3,2,95,"8,3",95,"0,3",243,"7,5",0,0,0
2018-04-03 03:00:00,3,3,3,90,"8,5",96,"0,4",238,"7,8",0,"0,1",0
2018-04-03 04:00:00,3,3,4,34,"8,8",95,"0,2",218,8,0,0,0
2018-04-03 05:00:00,3,3,5,15,"8,8",96,"1,2",196,"8,1",0,0,0
2018-04-03 06:00:00,3,3,6,20,"8,6",96,"0,7",224,"7,9",0,"0,2",0
2018-04-03 07:00:00,3,3,7,23,"8,4",97,"2,6",122,"7,9",0,0,0
2018-04-03 08:00:00,3,3,8,70,"8,3",97,"0,6",152,"7,8","0,01",0,0
2018-04-03 09:00:00,3,3,9,157,"8,8",97,"1,3",196,"8,3","0,2","0,2",0
2018-04-03 10:00:00,3,3,10,239,"9,8",90,"0,8",335,"8,2","0,64",0,0
2018-04-03 11:00:00,3,3,11,273,"10,1",88,"0,7",453,"8,1","0,34",0,0
2018-04-03 12:00:00,3,3,12,358,"10,7",85,"0,9",393,"8,2","0,52",0,0
2018-04-03 13:00:00,3,3,13,429,"10,8",84,"1,2",400,"8,1","0,44",0,0
2018-04-03 14:00:00,3,3,14,475,"11,2",83,"1,1",518,"8,4","0,45",0,0
2018-04-03 15:00:00,3,3,15,468,"11,7",81,"1,2",616,"8,5","0,53",0,0
2018-04-03 16:00:00,3,3,16,396,"11,7",82,"1,1",753,"8,7","0,32",0,0
2018-04-03 17:00:00,3,3,17,492,"11,8",82,"1,7",990,"8,8","0,4",0,0
2018-04-03 18:00:00,3,3,18,436,"11,5",81,"1,5",1475,"8,3","0,07",0,0
2018-04-03 19:00:00,3,3,19,289,"11,2",81,"2,3",1614,8,0,0,0
2018-04-03 20:00:00,3,3,20,26,"11,3",80,"1,2",1978,"7,9",0,0,0
2018-04-03 21:00:00,3,3,21,7,"10,6",89,"2,1",606,"8,8",0,2,0
2018-04-03 22:00:00,3,3,22,8,"9,6",92,"2,5",721,"8,3",0,0,0
2018-04-03 23:00:00,3,3,23,9,"8,7",91,"2,9",957,"7,3",0,0,0
2018-04-04 00:00:00,4,4,0,355,15,96,"2,1",141,"14,3",0,"0,1",0
2018-04-04 01:00:00,4,4,1,113,"14,8",96,"1,7",209,"14,1",0,0,0
2018-04-04 02:00:00,4,4,2,15,"14,5",97,"2,2",179,14,0,"3,5",0
2018-04-04 03:00:00,4,4,3,22,"14,3",97,"1,2",228,"13,8",0,7,0
2018-04-04 04:00:00,4,4,4,14,"14,1",97,"1,7",306,"13,6",0,3,0
2018-04-04 05:00:00,4,4,5,19,"11,9",97,"3,4",305,"11,4",0,3,0
2018-04-04 06:00:00,4,4,6,172,"11,7",95,"0,7",2000,"10,9",0,2,0
2018-04-04 07:00:00,4,4,7,665,"10,3",90,"1,2",2000,"8,7","0,01",0,0
2018-04-04 08:00:00,4,4,8,1284,"10,3",86,"2,5",2000,8,"0,15",0,0
2018-04-04 09:00:00,4,4,9,378,"10,4",81,"1,4",2000,"7,2","0,36",0,0
2018-04-04 10:00:00,4,4,10,505,"10,7",81,"1,4",2000,"7,5","0,57",0,0
2018-04-04 11:00:00,4,4,11,744,"12,8",65,2,2000,"6,3","1,76",0,0
2018-04-04 12:00:00,4,4,12,928,"15,3",54,"2,1",1989,6,"2,83",0,0
2018-04-04 13:00:00,4,4,13,951,"16,7",47,"1,4",2000,"5,3","3,24",0,0
2018-04-04 14:00:00,4,4,14,1096,"17,9",42,"1,3",1981,"4,7","3,04",0,0
2018-04-04 15:00:00,4,4,15,1209,"17,9",44,"2,2",2000,"5,4","2,79",0,0
2018-04-04 16:00:00,4,4,16,1413,"17,9",42,"1,1",2000,"4,7","2,25",0,0
2018-04-04 17:00:00,4,4,17,1745,"17,2",46,"2,2",2000,"5,4","1,6",0,0
2018-04-04 18:00:00,4,4,18,2402,16,47,"2,1",2000,"4,6","0,79",0,0
2018-04-04 19:00:00,4,4,19,1626,"14,3",53,"2,1",2000,"4,8","0,17",0,0
2018-04-04 20:00:00,4,4,20,1374,"12,8",56,2,2000,"4,2",0,0,0
2018-04-04 21:00:00,4,4,21,1256,"11,8",57,"1,9",2000,"3,5",0,0,0
2018-04-04 22:00:00,4,4,22,1041,"10,9",58,"1,5",2000,"2,9",0,0,0
2018-04-04 23:00:00,4,4,23,668,"10,2",58,"2,4",2000,"2,2",0,0,0
2018-04-05 00:00:00,5,5,0,624,10,63,"2,1",1653,"3,2",0,0,0
2018-04-05 01:00:00,5,5,1,480,"9,7",63,"2,1",1610,"2,9",0,0,0
2018-04-05 02:00:00,5,5,2,352,"9,6",65,"1,5",1654,"3,3",0,0,0
2018-04-05 03:00:00,5,5,3,224,"9,6",66,"0,9",1685,"3,5",0,0,0
2018-04-05 04:00:00,5,5,4,138,"9,5",66,"1,1",1737,"3,4",0,0,0
2018-04-05 05:00:00,5,5,5,186,"9,2",63,"0,8",1896,"2,5",0,0,0
2018-04-05 06:00:00,5,5,6,521,9,57,"1,7",1903,"0,9",0,0,0
2018-04-05 07:00:00,5,5,7,1260,"9,5",55,"2,1",1912,"0,8","0,32",0,0
2018-04-05 08:00:00,5,5,8,2041,"11,3",46,"1,2",1788,0,"1,04",0,0
2018-04-05 09:00:00,5,5,9,1155,"14,1",42,"1,9",1893,"1,3","1,78",0,0
2018-04-05 10:00:00,5,5,10,864,"16,1",37,"2,9",1629,"1,3","2,4",0,0
2018-04-05 11:00:00,5,5,11,1021,"17,2",35,"3,6",1731,"1,5","2,93",0,0
2018-04-05 12:00:00,5,5,12,1206,"17,9",32,"4,6",1874,"0,9","3,28",0,0
2018-04-05 13:00:00,5,5,13,1222,"18,9",30,"3,8",1854,"0,9","3,39",0,0
2018-04-05 14:00:00,5,5,14,1266,"18,8",31,"4,9",1940,"1,2","3,31",0,0
2018-04-05 15:00:00,5,5,15,1323,"19,9",26,"3,8",1898,"-0,1",3,0,0
2018-04-05 16:00:00,5,5,16,1501,"18,6",30,"5,1",1891,"0,6","2,49",0,0
2018-04-05 17:00:00,5,5,17,1857,"18,1",30,"4,6",1925,"0,2","1,86",0,0
2018-04-05 18:00:00,5,5,18,2661,"17,1",35,"3,4",1961,"1,4","1,11",0,0
2018-04-05 19:00:00,5,5,19,1890,"15,5",46,"2,6",1782,"3,9","0,34",0,0
2018-04-05 20:00:00,5,5,20,1389,"14,1",46,"3,4",1940,"2,6","0,01",0,0
2018-04-05 21:00:00,5,5,21,1298,"13,3",47,"1,9",1805,"2,2",0,0,0
2018-04-05 22:00:00,5,5,22,1256,"12,7",55,2,1775,"3,8",0,0,0
2018-04-05 23:00:00,5,5,23,935,"12,4",58,"2,5",1843,"4,3",0,0,0
2018-04-06 00:00:00,6,6,0,938,"21,4",45,"1,4",1964,"8,9",0,0,0
2018-04-06 01:00:00,6,6,1,596,"20,7",47,"0,9",1987,"8,9",0,0,0
2018-04-06 02:00:00,6,6,2,351,"20,1",49,"0,8",1978,9,0,0,0
2018-04-06 03:00:00,6,6,3,244,"19,6",51,1,1923,"9,1",0,0,0
2018-04-06 04:00:00,6,6,4,172,"19,4",56,"1,2",1752,"10,3",0,0,0
2018-04-06 05:00:00,6,6,5,299,"19,2",56,"0,9",1772,"10,2",0,0,0
2018-04-06 06:00:00,6,6,6,742,"18,9",53,"0,3",1871,"9,1","0,04",0,0
2018-04-06 07:00:00,6,6,7,1505,"19,5",52,"0,8",1818,"9,3","0,46",0,0
2018-04-06 08:00:00,6,6,8,2287,"22,1",44,"1,4",1435,"9,2","1,16",0,0
2018-04-06 09:00:00,6,6,9,1243,"23,3",37,"0,4",1336,"7,7","1,28",0,0
2018-04-06 10:00:00,6,6,10,970,"25,1",40,"2,7",1076,"10,5","2,37",0,0
2018-04-06 11:00:00,6,6,11,1008,"26,1",37,"2,4",1079,"10,2","2,79",0,0
2018-04-06 12:00:00,6,6,12,1152,"26,3",36,"3,1",1377,10,"2,61",0,0
2018-04-06 13:00:00,6,6,13,1085,"27,4",30,2,1768,"8,2","3,03",0,0
2018-04-06 14:00:00,6,6,14,1148,"26,5",43,"3,9",1671,"12,8","2,36",0,0
2018-04-06 15:00:00,6,6,15,1249,"25,5",43,"2,9",1996,"11,9","1,71",0,0
2018-04-06 16:00:00,6,6,16,1671,"25,5",43,"3,2",1892,"11,9","1,72",0,0
2018-04-06 17:00:00,6,6,17,2190,"24,9",46,2,1855,"12,4","0,91",0,0
2018-04-06 18:00:00,6,6,18,3380,"24,4",48,"1,9",1998,"12,6","0,56",0,0
2018-04-06 19:00:00,6,6,19,2788,"23,9",51,"2,3",2000,"13,1","0,12",0,0
2018-04-06 20:00:00,6,6,20,2508,"23,4",43,"1,1",2000,10,"0,01",0,0
2018-04-06 21:00:00,6,6,21,2377,"22,6",62,"1,1",1363,"14,9",0,0,0
2018-04-06 22:00:00,6,6,22,2000,22,64,"1,8",1211,"14,8",0,0,0
2018-04-06 23:00:00,6,6,23,1354,"21,4",68,"2,7",972,"15,2",0,0,0
2018-04-07 00:00:00,7,7,0,971,"25,9",79,"0,3",2000,"21,9",0,0,0
2018-04-07 01:00:00,7,7,1,796,"25,4",79,1,2000,"21,4",0,0,0
2018-04-07 02:00:00,7,7,2,555,"25,1",82,"0,2",2000,"21,8",0,0,0
2018-04-07 03:00:00,7,7,3,372,"24,9",83,"0,2",1857,"21,8",0,0,0
2018-04-07 04:00:00,7,7,4,234,"24,7",82,"0,3",2000,"21,4",0,0,0
2018-04-07 05:00:00,7,7,5,316,"24,2",86,"0,2",2000,"21,7",0,0,0
2018-04-07 06:00:00,7,7,6,747,24,84,"0,1",1969,"21,1","0,05",0,0
2018-04-07 07:00:00,7,7,7,1450,"24,6",78,"0,5",2000,"20,5","0,33",0,0
2018-04-07 08:00:00,7,7,8,2215,"26,4",64,"0,5",1909,19,"1,33",0,0
2018-04-07 09:00:00,7,7,9,1191,"27,4",68,"0,5",1941,"20,9","1,31",0,0
2018-04-07 10:00:00,7,7,10,831,"28,5",65,"1,5",1519,"21,2","1,74",0,0
2018-04-07 11:00:00,7,7,11,941,30,60,"2,3",1861,"21,3","2,61",0,0
2018-04-07 12:00:00,7,7,12,1021,"30,5",58,"2,5",1741,"21,2","2,26",0,0
2018-04-07 13:00:00,7,7,13,1007,31,60,"2,6",1657,"22,3","2,75",0,0
2018-04-07 14:00:00,7,7,14,1005,"31,3",58,3,1479,22,"2,46",0,0
2018-04-07 15:00:00,7,7,15,1038,"31,1",57,"3,7",1912,"21,5","2,03",0,0
2018-04-07 16:00:00,7,7,16,1306,"31,6",57,"2,7",1882,22,"2,19",0,0
2018-04-07 17:00:00,7,7,17,1856,"31,2",56,"3,4",1943,"21,3","1,82",0,0
2018-04-07 18:00:00,7,7,18,3080,30,60,"2,5",1933,"21,3","0,99",0,0
2018-04-07 19:00:00,7,7,19,2637,"28,2",64,"2,8",1978,"20,7","0,5",0,0
2018-04-07 20:00:00,7,7,20,2415,"27,1",67,"2,9",1949,"20,4","0,06",0,0
2018-04-07 21:00:00,7,7,21,2274,"26,2",70,"2,2",1908,"20,2",0,0,0
2018-04-07 22:00:00,7,7,22,2091,"25,1",73,"2,5",1808,"19,9",0,0,0
2018-04-07 23:00:00,7,7,23,1432,"24,7",74,"1,4",1596,"19,7",0,0,0
2018-04-08 00:00:00,8,1,0,953,30,61,"1,7",1794,"21,6",0,0,0
2018-04-08 01:00:00,8,1,1,872,"29,9",61,"1,1",1745,"21,5",0,0,0
2018-04-08 02:00:00,8,1,2,594,"29,9",59,"1,9",1902,21,0,0,0
2018-04-08 03:00:00,8,1,3,435,"29,7",57,"1,5",1964,"20,2",0,0,0
2018-04-08 04:00:00,8,1,4,304,"29,5",60,"1,2",1774,"20,9",0,0,0
2018-04-08 05:00:00,8,1,5,234,"29,2",62,"2,1",1835,"21,1",0,0,0
2018-04-08 06:00:00,8,1,6,289,"29,1",63,"1,6",1818,"21,3",0,0,0
2018-04-08 07:00:00,8,1,7,405,"29,4",62,"1,9",1758,"21,3","0,24",0,0
2018-04-08 08:00:00,8,1,8,568,"30,2",61,"1,8",1562,"21,8","0,65",0,0
2018-04-08 09:00:00,8,1,9,598,"31,3",58,"1,9",1598,22,"1,24",0,0
2018-04-08 10:00:00,8,1,10,569,"32,3",56,"1,7",1625,"22,3","1,61",0,0
2018-04-08 11:00:00,8,1,11,655,"33,4",52,"2,8",1462,"22,1","2,19",0,0
